"Clip_Number","Clip_Path","Location","Group_Name","Group_ID","Long_Path"
1949,"label_groups/background/1949_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/1949_insect_D1.WAV"
1950,"label_groups/background/1950_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/1950_insect_D1.WAV"
1951,"label_groups/background/1951_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/1951_insect_D1.WAV"
1952,"label_groups/background/1952_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/1952_insect_D1.WAV"
1953,"label_groups/background/1953_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/1953_insect_D1.WAV"
1954,"label_groups/background/1954_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/1954_insect_D1.WAV"
1955,"label_groups/background/1955_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/1955_insect_D1.WAV"
1956,"label_groups/background/1956_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/1956_insect_D1.WAV"
1957,"label_groups/background/1957_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/1957_insect_D1.WAV"
1958,"label_groups/background/1958_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/1958_insect_D1.WAV"
1959,"label_groups/background/1959_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/1959_insect_D1.WAV"
1960,"label_groups/background/1960_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/1960_insect_D1.WAV"
1961,"label_groups/background/1961_bird_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/1961_bird_D1.WAV"
1962,"label_groups/background/1962_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/1962_insect_D1.WAV"
1963,"label_groups/background/1963_bird_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/1963_bird_D1.WAV"
1964,"label_groups/background/1964_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/1964_insect_D1.WAV"
1965,"label_groups/background/1965_bird_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/1965_bird_D1.WAV"
1966,"label_groups/background/1966_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/1966_insect_D1.WAV"
1967,"label_groups/background/1967_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/1967_insect_D1.WAV"
1968,"label_groups/background/1968_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/1968_insect_D1.WAV"
1969,"label_groups/background/1969_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/1969_insect_D1.WAV"
1970,"label_groups/background/1970_bird_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/1970_bird_D1.WAV"
1971,"label_groups/background/1971_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/1971_insect_D1.WAV"
1972,"label_groups/background/1972_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/1972_insect_D1.WAV"
1973,"label_groups/background/1973_bird_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/1973_bird_D1.WAV"
1974,"label_groups/background/1974_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/1974_insect_D1.WAV"
1975,"label_groups/background/1975_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/1975_insect_D1.WAV"
1976,"label_groups/background/1976_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/1976_insect_D1.WAV"
1977,"label_groups/background/1977_bird_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/1977_bird_D1.WAV"
1978,"label_groups/background/1978_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/1978_insect_D1.WAV"
1979,"label_groups/background/1979_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/1979_insect_D1.WAV"
1980,"label_groups/background/1980_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/1980_insect_D1.WAV"
1981,"label_groups/background/1981_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/1981_insect_D1.WAV"
1982,"label_groups/background/1982_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/1982_insect_D1.WAV"
1983,"label_groups/background/1983_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/1983_insect_D1.WAV"
1984,"label_groups/background/1984_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/1984_insect_D1.WAV"
1985,"label_groups/background/1985_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/1985_insect_D1.WAV"
1986,"label_groups/background/1986_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/1986_insect_D1.WAV"
1987,"label_groups/background/1987_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/1987_insect_D1.WAV"
1988,"label_groups/background/1988_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/1988_insect_D1.WAV"
1989,"label_groups/background/1989_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/1989_insect_D1.WAV"
1990,"label_groups/background/1990_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/1990_insect_D1.WAV"
1991,"label_groups/background/1991_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/1991_insect_D1.WAV"
1992,"label_groups/background/1992_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/1992_insect_D1.WAV"
1993,"label_groups/background/1993_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/1993_insect_D1.WAV"
1994,"label_groups/background/1994_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/1994_insect_D1.WAV"
1995,"label_groups/background/1995_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/1995_insect_D1.WAV"
1996,"label_groups/background/1996_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/1996_insect_D1.WAV"
1997,"label_groups/background/1997_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/1997_insect_D1.WAV"
1998,"label_groups/background/1998_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/1998_insect_D1.WAV"
1999,"label_groups/background/1999_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/1999_insect_D1.WAV"
2000,"label_groups/background/2000_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2000_insect_D1.WAV"
2001,"label_groups/background/2001_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2001_insect_D1.WAV"
2002,"label_groups/background/2002_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2002_insect_D1.WAV"
2003,"label_groups/background/2003_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2003_insect_D1.WAV"
2004,"label_groups/background/2004_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2004_insect_D1.WAV"
2005,"label_groups/background/2005_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2005_insect_D1.WAV"
2006,"label_groups/background/2006_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2006_insect_D1.WAV"
2007,"label_groups/background/2007_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2007_insect_D1.WAV"
2008,"label_groups/background/2008_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2008_insect_D1.WAV"
2009,"label_groups/background/2009_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2009_insect_D1.WAV"
2010,"label_groups/background/2010_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2010_insect_D1.WAV"
2011,"label_groups/background/2011_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2011_insect_D1.WAV"
2012,"label_groups/background/2012_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2012_insect_D1.WAV"
2013,"label_groups/background/2013_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2013_insect_D1.WAV"
2014,"label_groups/background/2014_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2014_insect_D1.WAV"
2015,"label_groups/background/2015_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2015_insect_D1.WAV"
2016,"label_groups/background/2016_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2016_insect_D1.WAV"
2017,"label_groups/background/2017_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2017_insect_D1.WAV"
2018,"label_groups/background/2018_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2018_insect_D1.WAV"
2019,"label_groups/background/2019_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2019_insect_D1.WAV"
2020,"label_groups/background/2020_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2020_insect_D1.WAV"
2021,"label_groups/background/2021_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2021_insect_D1.WAV"
2022,"label_groups/background/2022_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2022_insect_D1.WAV"
2023,"label_groups/background/2023_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2023_insect_D1.WAV"
2024,"label_groups/background/2024_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2024_insect_D1.WAV"
2025,"label_groups/background/2025_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2025_insect_D1.WAV"
2026,"label_groups/background/2026_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2026_insect_D1.WAV"
2027,"label_groups/background/2027_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2027_insect_D1.WAV"
2028,"label_groups/background/2028_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2028_insect_D1.WAV"
2029,"label_groups/background/2029_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2029_insect_D1.WAV"
2030,"label_groups/background/2030_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2030_insect_D1.WAV"
2031,"label_groups/background/2031_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2031_insect_D1.WAV"
2032,"label_groups/background/2032_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2032_insect_D1.WAV"
2033,"label_groups/background/2033_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2033_insect_D1.WAV"
2034,"label_groups/background/2034_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2034_insect_D1.WAV"
2035,"label_groups/background/2035_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2035_insect_D1.WAV"
2036,"label_groups/background/2036_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2036_insect_D1.WAV"
2037,"label_groups/background/2037_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2037_insect_D1.WAV"
2038,"label_groups/background/2038_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2038_insect_D1.WAV"
2039,"label_groups/background/2039_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2039_insect_D1.WAV"
2040,"label_groups/background/2040_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2040_insect_D1.WAV"
2041,"label_groups/background/2041_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2041_insect_D1.WAV"
2042,"label_groups/background/2042_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2042_insect_D1.WAV"
2043,"label_groups/background/2043_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2043_insect_D1.WAV"
2044,"label_groups/background/2044_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2044_insect_D1.WAV"
2045,"label_groups/background/2045_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2045_insect_D1.WAV"
2046,"label_groups/background/2046_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2046_insect_D1.WAV"
2047,"label_groups/background/2047_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2047_insect_D1.WAV"
2048,"label_groups/background/2048_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2048_insect_D1.WAV"
2049,"label_groups/background/2049_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2049_insect_D1.WAV"
2050,"label_groups/background/2050_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2050_insect_D1.WAV"
2051,"label_groups/background/2051_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2051_insect_D1.WAV"
2052,"label_groups/background/2052_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2052_insect_D1.WAV"
2053,"label_groups/background/2053_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2053_insect_D1.WAV"
2054,"label_groups/background/2054_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2054_insect_D1.WAV"
2055,"label_groups/background/2055_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2055_insect_D1.WAV"
2056,"label_groups/background/2056_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2056_insect_D1.WAV"
2057,"label_groups/background/2057_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2057_insect_D1.WAV"
2058,"label_groups/background/2058_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2058_insect_D1.WAV"
2059,"label_groups/background/2059_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2059_insect_D1.WAV"
2060,"label_groups/background/2060_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2060_insect_D1.WAV"
2061,"label_groups/background/2061_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2061_insect_D1.WAV"
2062,"label_groups/background/2062_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2062_insect_D1.WAV"
2063,"label_groups/background/2063_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2063_insect_D1.WAV"
2064,"label_groups/background/2064_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2064_insect_D1.WAV"
2065,"label_groups/background/2065_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2065_insect_D1.WAV"
2066,"label_groups/background/2066_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2066_insect_D1.WAV"
2067,"label_groups/background/2067_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2067_insect_D1.WAV"
2068,"label_groups/background/2068_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2068_insect_D1.WAV"
2069,"label_groups/background/2069_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2069_insect_D1.WAV"
2070,"label_groups/background/2070_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2070_insect_D1.WAV"
2071,"label_groups/background/2071_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2071_insect_D1.WAV"
2072,"label_groups/background/2072_insect_D1.WAV","D1","background",0,"./Audio_Label_194/label_groups/background/2072_insect_D1.WAV"
